image,xmin,ymin,xmax,ymax,label,score
converted_png/0434_00.png,1600,518,1995,1855,1,3.5806846618652344
converted_png/0434_00.png,181,1996,1808,2456,1,3.5806846618652344
converted_png/0434_04.png,2678,874,3327,2816,1,3.3212735652923584
converted_png/0434_04.png,268,3104,3042,4095,1,3.3212735652923584
converted_png/0434_06.png,2046,572,2559,2860,1,3.8441123962402335
converted_png/0434_06.png,260,2704,2080,3327,1,3.8441123962402335
converted_png/0435_00.png,260,789,1724,3594,1,3.1181466579437256
converted_png/0435_01.png,88,249,1502,1996,1,3.858232736587525
converted_png/0435_02.png,372,618,2504,2965,1,3.057372093200684
converted_png/0435_03.png,457,243,1481,1791,1,4.399438858032227
converted_png/0436_00.png,2652,266,3327,1802,1,3.432525634765625
converted_png/0436_00.png,1672,714,3327,3061,1,3.432525634765625
converted_png/0436_02.png,1013,172,1995,1631,1,4.302729606628418
converted_png/0436_06.png,1029,390,1995,1829,1,4.516388893127441
converted_png/0436_07.png,1767,640,3327,3104,1,3.342282295227051
converted_png/0437_00.png,103,371,1049,1945,1,4.102603912353516
converted_png/0437_01.png,1117,543,1995,2015,1,4.106525897979736
converted_png/0437_02.png,1320,339,1995,2137,1,3.3194656372070312
converted_png/0437_03.png,2019,565,3327,3818,1,3.382455348968506
converted_png/0437_05.png,1923,928,3327,3509,1,4.016350269317627
converted_png/0438_00.png,98,735,576,1721,1,8.12110424041748
converted_png/0438_00.png,296,2111,1814,2456,1,8.12110424041748
converted_png/0438_01.png,164,885,961,2549,1,8.90278148651123
converted_png/0438_01.png,320,3445,3050,4095,1,8.90278148651123
converted_png/0438_02.png,164,1226,961,2869,1,8.601827621459961
converted_png/0438_02.png,572,3509,3033,4095,1,8.601827621459961
converted_png/0438_03.png,98,531,576,1522,1,7.094348430633545
converted_png/0438_03.png,207,2060,1829,2456,1,7.094348430633545
converted_png/0439_03.png,987,300,1995,1785,1,3.204805374145508
converted_png/0439_03.png,1689,2265,1845,2456,1,3.204805374145508
converted_png/0440_00.png,337,236,1179,1957,1,4.163057804107666
converted_png/0440_01.png,2088,565,3327,2858,1,4.533899784088135
converted_png/0440_01.png,2834,3424,3327,4095,1,4.533899784088135
converted_png/0440_02.png,1159,345,1995,1695,1,3.8820414543151855
converted_png/0440_02.png,1710,2092,1995,2456,1,3.8820414543151855
converted_png/0441_01.png,109,198,732,1113,1,4.710507869720459
converted_png/0441_01.png,358,2047,1840,2456,1,4.710507869720459
converted_png/0441_02.png,1733,576,3327,3093,1,4.907774448394775
converted_png/0441_03.png,1018,294,1995,1733,1,4.498843193054199
converted_png/0441_04.png,2366,437,2946,842,1,4.565269470214844
converted_png/0441_04.png,554,3338,3120,4095,1,4.565269470214844
converted_png/0441_06.png,1621,249,1814,684,1,3.722480297088623
converted_png/0441_06.png,483,1247,691,1452,1,3.722480297088623
converted_png/0441_06.png,457,1983,1876,2456,1,3.722480297088623
converted_png/0442_00.png,528,3477,2998,4095,1,4.542288303375244
converted_png/0442_05.png,249,543,727,1701,1,4.049488544464111
converted_png/0442_05.png,322,2066,1814,2456,1,4.049488544464111
converted_png/0442_06.png,277,320,554,736,1,3.4515316486358643
converted_png/0442_06.png,1196,3520,1767,4095,1,3.4515316486358643
converted_png/0442_06.png,2478,3861,2764,4095,1,3.4515316486358643
converted_png/0442_07.png,691,2130,1767,2456,1,4.138889789581299
converted_png/0443_00.png,727,511,1840,2028,1,4.036598205566406
converted_png/0443_01.png,914,428,1995,2066,1,4.253270626068115
converted_png/0443_02.png,1222,661,2669,3306,1,3.91335129737854
converted_png/0443_02.png,2955,2773,3327,3690,1,3.91335129737854
converted_png/0443_03.png,1603,618,3327,3530,1,3.488964080810547
converted_png/0444_00.png,114,467,1159,1753,1,4.373384475708008
converted_png/0444_01.png,145,339,1190,1708,1,4.807968616485596
converted_png/0444_04.png,338,640,1949,2997,1,3.881998062133789
converted_png/0444_04.png,641,778,771,928,1,3.881998062133789
converted_png/0444_05.png,242,672,2036,3072,1,3.019977807998657
converted_png/0445_02.png,1065,537,1995,1874,1,4.860187530517578
converted_png/0445_03.png,129,364,1044,1829,1,3.8408918380737305
converted_png/0445_04.png,260,3424,632,4095,1,3.194284200668335
converted_png/0445_05.png,1811,640,3327,3072,1,4.78851842880249
converted_png/0445_05.png,2955,2400,3327,2720,1,4.78851842880249
converted_png/0445_07.png,268,576,1767,3061,1,3.5559184551239014
converted_png/0446_00.png,1122,358,1372,665,1,3.680318117141724
converted_png/0446_00.png,1419,396,1995,2341,1,3.680318117141724
converted_png/0446_03.png,1889,853,3327,4095,1,4.443503856658936
converted_png/0447_00.png,1117,275,1995,1906,1,4.441070079803467
converted_png/0447_01.png,2114,330,3327,3146,1,3.603588819503784
converted_png/0447_01.png,2704,3456,3327,4095,1,3.603588819503784
converted_png/0447_02.png,216,736,1724,3178,1,4.2887797355651855
converted_png/0447_03.png,140,390,1029,2034,1,4.36793327331543
converted_png/0447_04.png,1854,544,3327,2965,1,4.675753116607666
converted_png/0447_05.png,1252,198,1995,1887,1,3.840839385986328
converted_png/0447_05.png,1632,2207,1995,2456,1,3.840839385986328
converted_png/0448_00.png,1889,245,3327,2858,1,4.947117805480957
converted_png/0448_01.png,225,693,2244,3136,1,4.040315628051758
converted_png/0448_03.png,977,371,1995,1951,1,4.277172565460205
converted_png/0448_04.png,93,223,1346,1913,1,3.3114256858825684
converted_png/0448_05.png,1216,230,1995,1695,1,3.592515468597412
converted_png/0448_05.png,1694,2085,1995,2456,1,3.592515468597412
converted_png/0448_06.png,1638,650,3327,2858,1,6.37430477142334
converted_png/0448_07.png,473,390,1351,1932,1,3.965681314468384
converted_png/0448_07.png,88,1087,519,1778,1,3.965681314468384
converted_png/0449_00.png,951,268,1995,1778,1,4.449416637420654
converted_png/0449_00.png,1736,1241,1995,1663,1,4.449416637420654
converted_png/0449_01.png,1542,405,3327,2901,1,3.7643723487854
converted_png/0449_01.png,2816,2442,3327,3285,1,3.7643723487854
converted_png/0449_02.png,868,390,1995,1957,1,5.215744972229004
converted_png/0449_02.png,1803,1625,1995,1868,1,5.215744972229004
converted_png/0449_03.png,1464,629,3327,3296,1,5.125402927398682
converted_png/0449_03.png,3085,2805,3327,3210,1,5.125402927398682
converted_png/0451_00.png,320,3466,719,3690,1,3.7180426120758057
converted_png/0451_01.png,225,618,1975,3018,1,5.548305034637451
converted_png/0451_03.png,161,2047,384,2226,1,4.147156238555908
converted_png/0453_01.png,1378,480,3327,2901,1,4.206663608551025
converted_png/0453_01.png,2712,1824,2981,2336,1,4.206663608551025
converted_png/0453_01.png,3033,2410,3327,2688,1,4.206663608551025
converted_png/0453_03.png,1595,351,1995,1842,1,3.9670159816741934
converted_png/0453_03.png,847,447,1497,1701,1,3.9670159816741934
converted_png/0453_04.png,1386,896,3327,2837,1,3.852216720581055
converted_png/0453_07.png,800,351,1995,1714,1,4.955325126647949
converted_png/0453_07.png,1798,1292,1995,1497,1,4.955325126647949
converted_png/0454_01.png,311,377,1304,1650,1,3.341761827468872
converted_png/0454_02.png,381,629,2192,2752,1,3.1214146614074707
converted_png/0454_02.png,251,2048,745,3136,1,3.1214146614074707
converted_png/0455_01.png,1185,428,1995,1855,1,5.119823932647705
converted_png/0455_03.png,1967,629,3327,3200,1,4.996764659881592
converted_png/0457_00.png,1837,725,3327,3072,1,4.228066921234131
converted_png/0458_03.png,457,1823,831,2066,1,4.265401840209961
converted_png/0459_01.png,915,166,1889,1721,1,4.208200454711914
converted_png/0459_04.png,1066,182,2559,2348,1,3.2162203788757324
converted_png/0459_06.png,160,2426,480,2842,1,3.110203504562378
converted_png/0459_07.png,1225,377,1889,2060,1,7.618300914764404
converted_png/0460_07.png,1680,528,2559,3050,1,3.344550132751465
converted_png/0461_00.png,628,262,1886,1778,1,3.5163991451263428
converted_png/0461_00.png,1746,1426,1995,1695,1,3.5163991451263428
converted_png/0461_01.png,514,505,1673,2233,1,4.217471599578857
converted_png/0461_01.png,1720,1657,1995,2047,1,4.217471599578857
converted_png/0461_03.png,1300,1738,2314,3221,1,7.139479637145996
converted_png/0461_03.png,2253,3392,3042,4095,1,7.139479637145996
converted_png/0461_03.png,312,3658,901,4095,1,7.139479637145996
converted_png/0461_04.png,597,550,1226,1522,1,5.546492099761963
converted_png/0461_04.png,98,1010,426,1823,1,5.546492099761963
converted_png/0461_04.png,930,2028,1850,2456,1,5.546492099761963
converted_png/0461_05.png,358,326,478,665,1,6.747073173522949
converted_png/0461_05.png,613,1145,1398,1932,1,6.747073173522949
converted_png/0461_05.png,1289,1989,1855,2456,1,6.747073173522949
converted_png/0461_06.png,987,917,2045,2538,1,7.793384075164795
converted_png/0461_06.png,312,1109,520,1653,1,7.793384075164795
converted_png/0461_06.png,147,2037,563,2656,1,7.793384075164795
converted_png/0461_06.png,1568,3296,3102,4095,1,7.793384075164795
converted_png/0461_07.png,857,746,2998,3658,1,3.609018087387085
converted_png/0461_07.png,3111,3146,3327,3360,1,3.609018087387085
converted_png/0462_00.png,208,288,2236,3434,1,3.8156816959381104
converted_png/0462_00.png,338,1770,502,2261,1,3.8156816959381104
converted_png/0462_01.png,395,415,1471,2041,1,3.740136861801148
converted_png/0462_01.png,1637,1842,1995,2322,1,3.740136861801148
converted_png/0462_02.png,202,255,649,876,1,4.251420021057129
converted_png/0462_02.png,706,467,1372,2111,1,4.251420021057129
converted_png/0462_02.png,119,1017,410,1446,1,4.251420021057129
converted_png/0462_03.png,654,377,1382,1983,1,3.262779235839844
converted_png/0462_03.png,1637,857,1834,1113,1,3.262779235839844
converted_png/0462_03.png,1684,1145,1995,2456,1,3.262779235839844
converted_png/0462_04.png,176,204,1497,1855,1,4.334890842437744
converted_png/0462_05.png,242,266,1170,1472,1,4.218369960784912
converted_png/0462_05.png,1568,768,2626,2976,1,4.218369960784912
converted_png/0462_07.png,2998,341,3327,1984,1,3.0027990341186523
converted_png/0462_07.png,1083,672,2392,3317,1,3.0027990341186523
converted_png/0462_07.png,2704,2944,3327,4095,1,3.0027990341186523
converted_png/0463_02.png,982,364,1995,1669,1,5.840903282165527
converted_png/0463_04.png,1252,383,1995,1893,1,3.218095302581787
converted_png/0463_06.png,1819,554,3327,2848,1,5.153736591339111
converted_png/0464_04.png,171,262,1315,1887,1,3.525526285171509
converted_png/0464_06.png,225,266,2184,3157,1,3.030735969543457
converted_png/0464_06.png,346,1717,493,2197,1,3.030735969543457
converted_png/0465_01.png,852,422,1814,2041,1,4.286264896392822
converted_png/0465_01.png,1756,2060,1995,2456,1,4.286264896392822
converted_png/0465_04.png,1300,554,3327,2389,1,3.207509279251098
converted_png/0465_04.png,2938,2997,3327,3733,1,3.207509279251098
converted_png/0465_05.png,1092,682,2270,3296,1,3.8482275009155273
converted_png/0465_05.png,216,725,1100,1717,1,3.8482275009155273
converted_png/0465_07.png,265,415,1335,2060,1,4.432249546051025
converted_png/0466_00.png,355,2752,883,3104,1,3.3068337440490723
converted_png/0466_01.png,140,1369,556,1823,1,4.090554714202881
converted_png/0466_02.png,550,275,1325,1925,1,5.15142822265625
converted_png/0466_02.png,150,895,514,1618,1,5.15142822265625
converted_png/0466_03.png,875,181,2201,3200,1,4.223004341125488
converted_png/0466_03.png,173,1770,832,3018,1,4.223004341125488
converted_png/0467_00.png,1034,236,1995,1906,1,4.166257381439209
converted_png/0467_03.png,124,332,1039,1989,1,3.982608556747437
converted_png/0467_04.png,353,230,1169,1778,1,3.7770063877105713
converted_png/0467_05.png,1438,640,3327,3338,1,4.160091400146484
converted_png/0467_06.png,925,428,1995,1906,1,5.518978595733643
converted_png/0467_07.png,1733,362,3327,3157,1,3.841302394866944
converted_png/0467_07.png,2842,3722,2998,4095,1,3.841302394866944
converted_png/0468_00.png,571,403,1777,1925,1,4.838924884796143
converted_png/0468_00.png,1767,1631,1995,1964,1,4.838924884796143
converted_png/0468_01.png,1369,309,3327,2848,1,3.676867008209229
converted_png/0468_01.png,2184,2794,2539,3093,1,3.676867008209229
converted_png/0468_03.png,114,1778,400,2271,1,4.027023315429688
converted_png/0468_04.png,779,255,1995,1778,1,3.7877602577209473
converted_png/0468_06.png,2236,704,3024,1205,1,3.2398643493652344
converted_png/0468_06.png,823,992,1993,3285,1,3.2398643493652344
converted_png/0468_06.png,2764,2762,3327,4095,1,3.2398643493652344
converted_png/0468_07.png,164,2944,797,3818,1,4.017513275146484
converted_png/0469_00.png,857,313,1871,1842,1,4.817599296569824
converted_png/0469_00.png,1673,1612,1995,1906,1,4.817599296569824
converted_png/0469_02.png,1018,351,1995,1881,1,3.426673173904419
converted_png/0469_03.png,1404,256,3059,3061,1,4.53011417388916
converted_png/0469_03.png,2790,2730,3327,3328,1,4.53011417388916
converted_png/0470_00.png,93,319,1185,1689,1,5.403380393981934
converted_png/0470_00.png,155,1401,473,1759,1,5.403380393981934
converted_png/0470_03.png,242,789,2019,2880,1,4.205083847045898
converted_png/0470_03.png,216,2314,806,3360,1,4.205083847045898
converted_png/0471_01.png,706,595,1995,1887,1,5.52537727355957
converted_png/0471_02.png,1230,960,3146,2986,1,5.236632823944092
converted_png/0471_02.png,2496,2368,3327,3338,1,5.236632823944092
converted_png/0472_00.png,187,467,1003,1970,1,3.515151023864746
converted_png/0472_03.png,93,531,1211,1855,1,3.7190771102905273
converted_png/0474_03.png,628,492,1637,2073,1,5.90756368637085
converted_png/0474_03.png,202,1893,348,2021,1,5.90756368637085
converted_png/0474_04.png,171,332,1450,2015,1,3.539700508117676
converted_png/0474_05.png,556,345,1569,1759,1,4.730538368225098
converted_png/0474_05.png,873,1631,1995,2041,1,4.730538368225098
converted_png/0474_07.png,1100,821,2600,3445,1,4.135249614715576
converted_png/0474_07.png,233,2880,788,3360,1,4.135249614715576
converted_png/0475_00.png,873,383,1995,1676,1,4.405645847320557
converted_png/0475_03.png,1421,597,3327,2752,1,4.915953159332275
converted_png/0475_07.png,1871,458,3327,3008,1,3.225154161453247
converted_png/0476_01.png,1039,511,1995,2175,1,3.6957404613494873
converted_png/0476_02.png,862,319,1673,1861,1,3.580519199371338
converted_png/0476_02.png,1668,1426,1995,1989,1,3.580519199371338
converted_png/0476_03.png,1802,853,3327,3573,1,3.3515121936798096
converted_png/0477_00.png,462,428,1346,1932,1,4.587528705596924
converted_png/0477_00.png,166,1446,530,1823,1,4.587528705596924
converted_png/0477_02.png,109,211,873,646,1,4.420995235443115
converted_png/0477_02.png,181,659,1237,1855,1,4.420995235443115
converted_png/0477_03.png,459,576,1031,1056,1,4.078583717346191
converted_png/0477_03.png,1135,693,2288,3146,1,4.078583717346191
converted_png/0478_00.png,467,864,2964,3594,1,4.625715255737305
converted_png/0478_01.png,202,422,1756,2156,1,6.003116130828857
converted_png/0478_02.png,1213,810,2591,3328,1,6.120883464813232
converted_png/0478_02.png,2574,2389,3327,4095,1,6.120883464813232
converted_png/0478_04.png,717,531,1315,1324,1,7.067377090454102
converted_png/0478_04.png,1658,575,1995,1017,1,7.067377090454102
converted_png/0478_04.png,1476,1478,1995,2456,1,7.067377090454102
converted_png/0478_04.png,732,1574,1226,1957,1,7.067377090454102
converted_png/0478_05.png,421,332,1668,1951,1,4.311868190765381
converted_png/0480_01.png,88,492,1039,2028,1,5.685905933380127
converted_png/0481_00.png,2088,522,3327,3232,1,3.006037950515747
converted_png/0481_01.png,1252,223,1995,1733,1,3.080026865005493
converted_png/0481_05.png,364,3509,641,3658,1,3.3033573627471924
converted_png/0482_03.png,355,3168,476,3317,1,4.182735919952393
converted_png/0483_00.png,1664,618,3327,1760,1,3.779417991638184
converted_png/0483_00.png,2790,2005,3327,3317,1,3.779417991638184
converted_png/0483_00.png,1689,2037,2634,3733,1,3.779417991638184
converted_png/0483_01.png,743,262,1995,2143,1,5.004987716674805
converted_png/0483_02.png,1291,1002,3327,3520,1,3.696466684341431
converted_png/0483_03.png,1039,415,1995,2092,1,3.768555641174317
converted_png/0483_03.png,1008,441,1481,1202,1,3.768555641174317
converted_png/0484_00.png,1698,661,3327,3498,1,3.439849615097046
converted_png/0484_01.png,1606,396,1995,1938,1,4.41418981552124
converted_png/0484_01.png,930,652,1554,1881,1,4.41418981552124
converted_png/0484_02.png,1568,896,3327,3082,1,4.6315999031066895
converted_png/0484_03.png,842,537,1871,1836,1,4.063676357269287
converted_png/0484_03.png,1502,1388,1995,1868,1,4.063676357269287
converted_png/0485_00.png,1949,544,3327,3370,1,3.510657787322998
converted_png/0485_01.png,977,479,1995,1855,1,5.304090023040772
converted_png/0485_02.png,1664,757,3327,3296,1,5.98655891418457
converted_png/0485_03.png,1174,467,1995,1983,1,3.6176774501800537
converted_png/0486_00.png,1568,1034,3327,2954,1,8.195237159729004
converted_png/0486_01.png,2080,704,3327,3552,1,5.286778450012207
converted_png/0486_02.png,1237,435,1995,2105,1,5.3761725425720215
converted_png/0486_03.png,930,582,1995,1817,1,5.361260414123535
converted_png/0487_01.png,2348,458,2738,1216,1,4.39608907699585
converted_png/0487_01.png,1074,970,2253,3424,1,4.39608907699585
converted_png/0487_01.png,2730,2058,3327,3477,1,4.39608907699585
converted_png/0487_02.png,722,428,1684,2028,1,4.7995781898498535
converted_png/0487_02.png,1632,1158,1995,2021,1,4.7995781898498535
converted_png/0487_03.png,935,211,1995,1823,1,3.50325345993042
converted_png/0488_01.png,1226,251,2453,2288,1,3.4667534828186035
converted_png/0488_01.png,2293,2244,2559,3016,1,3.4667534828186035
converted_png/0488_02.png,2053,632,2293,771,1,9.91885757446289
converted_png/0488_02.png,840,1092,1626,2938,1,9.91885757446289
converted_png/0488_02.png,1960,1135,2559,1698,1,9.91885757446289
converted_png/0488_02.png,2013,2236,2559,3120,1,9.91885757446289
converted_png/0488_06.png,1215,179,1889,2124,1,3.5525031089782715
converted_png/0488_08.png,920,313,1752,1964,1,3.010267734527588
converted_png/0488_08.png,1698,1823,1889,2066,1,3.010267734527588
converted_png/0488_09.png,1820,199,2559,2903,1,3.108083724975586
converted_png/0488_09.png,1000,467,1540,1170,1,3.108083724975586
converted_png/0488_10.png,2340,2678,2559,3327,1,4.576843738555908
converted_png/0489_05.png,816,249,1876,1817,1,4.033315658569336
converted_png/0489_05.png,1720,1343,1995,1701,1,4.033315658569336
converted_png/0489_06.png,1404,330,3327,3082,1,4.153201580047607
converted_png/0489_06.png,3163,2506,3327,2645,1,4.153201580047607
converted_png/0490_00.png,1577,949,3327,3445,1,4.18626070022583
converted_png/0490_01.png,1776,693,3327,3168,1,3.2288780212402344
converted_png/0490_02.png,1554,243,1798,543,1,4.283628940582275
converted_png/0490_02.png,925,511,1995,2041,1,4.283628940582275
converted_png/0490_02.png,1626,1554,1995,1957,1,4.283628940582275
converted_png/0490_03.png,1081,409,1995,1945,1,3.404103755950928
converted_png/0491_05.png,2435,2314,2834,2805,1,4.038843631744385
converted_png/0492_00.png,1560,1205,2444,2549,1,6.872109889984131
converted_png/0492_00.png,260,1632,1404,2720,1,6.872109889984131
converted_png/0492_00.png,2470,2538,3327,4095,1,6.872109889984131
converted_png/0492_01.png,935,723,1543,1529,1,5.932070255279541
converted_png/0492_01.png,1486,1599,1995,2456,1,5.932070255279541
converted_png/0492_02.png,1170,885,2054,2197,1,8.675836563110352
converted_png/0492_02.png,2834,1962,2972,2613,1,8.675836563110352
converted_png/0492_02.png,502,2752,780,3082,1,8.675836563110352
converted_png/0492_02.png,225,3136,892,4095,1,8.675836563110352
converted_png/0492_02.png,2054,3317,3042,4095,1,8.675836563110352
converted_png/0492_03.png,623,524,1242,1324,1,7.962299346923828
converted_png/0492_03.png,135,601,540,1362,1,7.962299346923828
converted_png/0492_03.png,1122,1247,1876,2456,1,7.962299346923828
converted_png/0494_00.png,1153,383,1995,1810,1,4.7146711349487305
converted_png/0494_01.png,353,390,1226,1957,1,4.545125961303711
converted_png/0494_01.png,88,1497,524,1887,1,4.545125961303711
converted_png/0494_02.png,996,1077,2027,3072,1,4.533347129821777
converted_png/0494_02.png,502,2784,909,3306,1,4.533347129821777
converted_png/0494_07.png,93,435,1039,1893,1,4.35321569442749
converted_png/0495_00.png,821,371,1850,1855,1,4.223806381225586
converted_png/0495_00.png,1720,1439,1995,1631,1,4.223806381225586
converted_png/0495_01.png,249,390,1351,1810,1,4.536033630371094
converted_png/0495_02.png,338,618,2270,2986,1,4.485034465789795
converted_png/0495_02.png,450,2346,1187,2986,1,4.485034465789795
converted_png/0495_03.png,946,383,1995,1861,1,3.431165933609009
converted_png/0495_04.png,1369,661,3327,3146,1,4.909409523010254
converted_png/0495_04.png,2825,2378,3327,2741,1,4.909409523010254
converted_png/0495_06.png,109,479,1320,1842,1,3.247022867202759
converted_png/0496_00.png,242,245,1941,2784,1,3.82367753982544
converted_png/0497_00.png,982,569,1995,1893,1,3.4445583820343018
converted_png/0497_03.png,1629,906,3327,3146,1,3.019789695739746
converted_png/0497_03.png,3102,3114,3327,3370,1,3.019789695739746
converted_png/0498_00.png,1092,874,2279,3424,1,3.5485243797302246
converted_png/0498_01.png,233,426,1975,3242,1,4.268431186676025
converted_png/0499_00.png,701,569,1320,2162,1,3.167102336883545
converted_png/0499_00.png,1715,1625,1995,2047,1,3.167102336883545
converted_png/0500_00.png,98,223,1195,1861,1,4.99667501449585
converted_png/0500_00.png,98,1062,405,1791,1,4.99667501449585
converted_png/0500_01.png,1655,298,3327,3082,1,4.185014247894287
converted_png/0500_02.png,1772,185,1995,876,1,4.656862258911133
converted_png/0500_02.png,987,454,1995,1829,1,4.656862258911133
converted_png/0500_03.png,920,428,1995,1925,1,5.329971790313721
converted_png/0500_03.png,1704,1625,1995,1925,1,5.329971790313721
converted_png/0500_04.png,306,339,1320,2060,1,4.743023872375488
converted_png/0500_05.png,1005,896,1949,3040,1,5.043092250823975
converted_png/0500_05.png,199,1674,762,3008,1,5.043092250823975
converted_png/0500_06.png,624,672,2210,3082,1,4.824580669403076
converted_png/0500_06.png,156,2144,676,2965,1,4.824580669403076
converted_png/0500_07.png,1516,608,3327,3082,1,5.318381786346436
converted_png/0500_07.png,2868,2688,3327,3157,1,5.318381786346436
converted_png/0501_01.png,722,415,1995,1893,1,4.002903938293457
converted_png/0501_01.png,1574,1394,1995,1932,1,4.002903938293457
converted_png/0501_02.png,1282,1664,3327,3573,1,3.071863174438477
converted_png/0501_03.png,977,147,1554,908,1,3.299122333526612
converted_png/0501_03.png,665,946,1995,2015,1,3.299122333526612
converted_png/0501_04.png,182,458,1941,3274,1,3.351123809814453
converted_png/0501_06.png,2366,192,3327,3850,1,3.179795503616333
converted_png/0501_06.png,1655,672,1949,1034,1,3.179795503616333
converted_png/0501_08.png,1638,757,3327,3338,1,3.2897634506225586
converted_png/0501_09.png,332,390,1476,1817,1,5.13432502746582
converted_png/0501_09.png,98,870,488,1778,1,5.13432502746582
converted_png/0502_00.png,1013,428,1995,2143,1,3.0939269065856934
converted_png/0502_01.png,1586,245,3327,3552,1,4.339898586273193
converted_png/0502_02.png,873,396,1762,1906,1,4.426746845245361
converted_png/0502_02.png,1684,1580,1995,2053,1,4.426746845245361
converted_png/0502_03.png,1621,243,1814,697,1,5.039649486541748
converted_png/0502_03.png,426,825,904,1721,1,5.039649486541748
converted_png/0502_03.png,317,1977,1876,2456,1,5.039649486541748
converted_png/0502_04.png,1707,714,3327,3914,1,3.04195499420166
converted_png/0502_05.png,710,1237,1508,2880,1,6.4487504959106445
converted_png/0502_05.png,728,3434,3076,4095,1,6.4487504959106445
converted_png/0502_06.png,754,1898,1776,3232,1,8.418355941772461
converted_png/0502_06.png,1421,3413,3076,4095,1,8.418355941772461
converted_png/0502_07.png,119,134,701,876,1,6.833365440368652
converted_png/0502_07.png,836,646,966,787,1,6.833365440368652
converted_png/0502_07.png,467,1145,1065,2034,1,6.833365440368652
converted_png/0502_07.png,883,2066,1834,2456,1,6.833365440368652
converted_png/0503_03.png,337,383,1289,2085,1,4.445005416870117
converted_png/0503_04.png,277,522,1932,3541,1,3.8370962142944336
converted_png/0504_00.png,875,618,2331,2890,1,4.223147869110107
converted_png/0504_00.png,1100,2944,1490,3680,1,4.223147869110107
converted_png/0504_01.png,1022,2261,1863,3424,1,3.0100884437561035
converted_png/0505_00.png,329,3136,502,3349,1,3.5117554664611816
converted_png/0505_02.png,1802,512,3327,3242,1,3.167314052581787
converted_png/0506_02.png,103,191,1039,1906,1,3.7767038345336914
converted_png/0506_03.png,1283,313,1995,1893,1,3.0974721908569336
converted_png/0506_03.png,1600,1957,1995,2456,1,3.0974721908569336
converted_png/0506_04.png,966,351,1195,646,1,3.280268430709839
converted_png/0506_07.png,1577,181,3327,2848,1,3.778162002563477
converted_png/0507_00.png,171,1030,348,1612,1,6.110430717468262
converted_png/0507_01.png,171,390,1315,1913,1,5.092836856842041
converted_png/0507_01.png,171,1292,488,1817,1,5.092836856842041
converted_png/0507_03.png,294,554,2270,3189,1,4.345055103302002
converted_png/0508_00.png,982,249,1902,1823,1,5.447188854217529
converted_png/0508_00.png,1730,1292,1995,1823,1,5.447188854217529
converted_png/0508_01.png,1096,153,1995,1861,1,4.52000617980957
converted_png/0508_02.png,1906,181,3327,3072,1,4.134649276733398
converted_png/0508_03.png,1586,224,3327,2656,1,5.007712841033936
converted_png/0508_03.png,2782,2389,3327,3104,1,5.007712841033936
converted_png/0510_00.png,946,2245,1315,2456,1,6.121866226196289
converted_png/0510_00.png,1450,2297,1756,2456,1,6.121866226196289
converted_png/0510_05.png,251,544,875,1397,1,6.586777687072754
converted_png/0510_05.png,398,1077,2288,3189,1,6.586777687072754
converted_png/0510_05.png,2383,3797,2929,4095,1,6.586777687072754
converted_png/0511_01.png,2426,1248,3327,2858,1,3.241922378540039
converted_png/0511_01.png,2253,1440,2435,1632,1,3.241922378540039
converted_png/0511_01.png,312,3317,3016,4095,1,3.241922378540039
converted_png/0511_03.png,2392,576,3327,2538,1,6.406146049499512
converted_png/0511_03.png,1967,2432,2184,2720,1,6.406146049499512
converted_png/0511_03.png,320,3125,2972,4095,1,6.406146049499512
converted_png/0511_05.png,1408,543,1995,1721,1,4.426360607147217
converted_png/0511_05.png,187,1900,1788,2456,1,4.426360607147217
converted_png/0511_07.png,1439,761,1995,1727,1,3.388401746749878
converted_png/0511_07.png,181,2002,1798,2456,1,3.388401746749878
converted_png/0511_08.png,2374,896,3154,2869,1,4.9182562828063965
converted_png/0511_08.png,338,3146,2946,4095,1,4.9182562828063965
converted_png/0512_04.png,146,164,1333,2262,1,5.763234615325928
converted_png/0512_06.png,167,147,1107,1669,1,4.452617168426514
converted_png/0513_00.png,1066,608,2747,3189,1,4.112204551696777
converted_png/0513_00.png,3059,736,3327,970,1,4.112204551696777
converted_png/0513_00.png,2938,3114,3327,3701,1,4.112204551696777
converted_png/0513_02.png,618,678,1174,2028,1,6.756443500518799
converted_png/0513_03.png,1109,629,2894,3114,1,4.609808921813965
converted_png/0513_03.png,3059,3061,3327,3413,1,4.609808921813965
converted_png/0513_04.png,753,447,1995,1874,1,3.970828056335449
converted_png/0513_04.png,1777,1836,1995,2233,1,3.970828056335449
converted_png/0513_05.png,670,332,1678,1861,1,4.209602355957031
converted_png/0513_05.png,1860,403,1995,556,1,4.209602355957031
converted_png/0513_06.png,987,1120,1923,3168,1,7.856064319610596
converted_png/0514_00.png,182,416,1949,3306,1,6.489859580993652
converted_png/0514_03.png,181,396,1164,1887,1,4.878430843353272
converted_png/0514_03.png,135,1414,322,2194,1,4.878430843353272
converted_png/0515_00.png,348,204,1351,2015,1,6.162992000579834
converted_png/0515_01.png,364,469,2279,3349,1,3.802204847335816
converted_png/0515_02.png,1083,1077,2253,3253,1,4.444758415222168
converted_png/0515_03.png,213,479,1351,1951,1,4.45368766784668
converted_png/0516_01.png,1308,490,2990,3541,1,3.2363057136535645
converted_png/0516_01.png,2998,2933,3327,3434,1,3.2363057136535645
